"obs_time","temp","swdown","lwdown","relhum","pres","precip","windspeed","winddir","difrad","spchum"
"2029-01-12 20:00",4.71,0,332.37,85.8,100.1,0.2,3.392,38.6,0,0.0046
"2029-01-12 21:00",4.21,0,329.76,87.6,100.1,0.2,3.548,38.9,0,0.0045
"2029-01-12 22:00",3.75,0,327.38,89.3,100.1,0.2,3.705,39.2,0,0.0044
"2029-01-12 23:00",3.34,0,325.21,90.7,100.1,0.2,3.861,39.5,0,0.0044
"2029-01-13 00:00",1.45,0,318.69,97.1,100.1,0.2,4.49,39.8,0,0.0041
"2029-01-13 01:00",1.4,0,318.22,96.1,100.1,0.2,4.665,40,0,0.004
"2029-01-13 02:00",1.35,0,317.76,95.1,100.1,0.2,4.84,40.2,0,0.004
"2029-01-13 03:00",1.3,0,317.34,94,100.1,0.1,5.016,40.5,0,0.0039
"2029-01-13 04:00",1.26,0,316.93,92.9,100.1,0.1,5.191,40.7,0,0.0039
"2029-01-13 05:00",1.23,0,316.55,91.8,100.1,0.1,5.366,40.8,0,0.0038
"2029-01-13 06:00",1.2,0,316.19,90.6,100.1,0.1,5.542,41,0,0.0038
"2029-01-13 07:00",1.17,0,315.84,89.4,100.1,0.1,5.717,41.2,0,0.0037
"2029-01-13 08:00",0.93,0,314.52,89.6,100.1,0.1,5.893,41.3,0,0.0036
"2029-01-13 09:00",1.39,31.49,316.4,85.3,100,0.1,6.069,41.5,30.8,0.0036
"2029-01-13 10:00",2.11,59.82,319.54,79.7,100,0.1,6.244,41.6,59.1,0.0035
"2029-01-13 11:00",2.7,77.71,322.03,75.2,100,0.1,6.42,41.7,77,0.0035
"2029-01-13 12:00",3.08,84.55,323.98,73.9,100,0.1,6.355,41.8,83.8,0.0035
"2029-01-13 13:00",3.24,79.9,324.86,73.8,100,0.1,6.289,41.8,79.2,0.0035
"2029-01-13 14:00",3.15,64.19,324.59,75,100,0.2,6.224,41.8,63.5,0.0036
"2029-01-13 15:00",2.84,38.45,323.25,77.5,100,0.2,6.159,41.8,37.9,0.0036
"2029-01-13 16:00",2.33,3.48,321.01,81.1,99.9,0.2,6.093,41.9,3.5,0.0036
"2029-01-13 17:00",2.09,0,320.05,83.3,99.9,0.2,6.028,41.9,0,0.0037
"2029-01-13 18:00",2.01,0,319.83,84.6,99.9,0.2,5.962,41.9,0,0.0037
"2029-01-13 19:00",1.95,0,319.66,85.8,99.9,0.2,5.897,42,0,0.0038
"2029-01-13 20:00",1.9,0,319.55,86.9,99.9,0.2,5.832,42,0,0.0038
"2029-01-13 21:00",1.85,0,319.49,88,99.9,0.3,5.766,42,0,0.0038
"2029-01-13 22:00",1.82,0,319.46,89,99.9,0.3,5.701,42,0,0.0039
"2029-01-13 23:00",1.79,0,319.48,90,99.8,0.3,5.636,42.1,0,0.0039
"2029-01-14 00:00",2.49,0,332.76,96.5,99.7,0.3,4.962,42.1,0,0.0044
"2029-01-14 01:00",2.39,0,332.39,98.1,99.7,0.3,4.904,42.1,0,0.0044
"2029-01-14 02:00",2.29,0,332.04,99.4,99.7,0.3,4.845,42.2,0,0.0045
"2029-01-14 03:00",2.21,0,331.56,99.6,99.7,0.4,4.787,42.2,0,0.0045
"2029-01-14 04:00",2.13,0,331.1,99.6,99.7,0.4,4.729,42.3,0,0.0044
"2029-01-14 05:00",2.06,0,330.7,99.6,99.7,0.4,4.671,42.3,0,0.0044
"2029-01-14 06:00",2,0,330.34,99.6,99.7,0.4,4.613,42.3,0,0.0044
"2029-01-14 07:00",1.95,0,330.02,99.6,99.6,0.4,4.554,42.4,0,0.0044
"2029-01-14 08:00",1.54,0,327.59,99.6,99.6,0.4,4.496,42.4,0,0.0042
"2029-01-14 09:00",3.29,28.17,337.91,98.6,99.6,0.5,4.438,42.4,27.9,0.0048
"2029-01-14 10:00",4.39,53.25,343.48,92,99.6,0.5,4.38,42.5,53,0.0048
"2029-01-14 11:00",5.26,69.21,347.96,87.3,99.6,0.5,4.322,42.5,68.9,0.0048
"2029-01-14 12:00",5.82,76.06,350.68,83.6,99.6,0.5,4.273,42.2,75.8,0.0048
"2029-01-14 13:00",6,72.67,351.52,82.3,99.6,0.5,4.225,42,72.4,0.0048
"2029-01-14 14:00",5.78,59.13,350.37,83.2,99.6,0.4,4.177,41.7,58.8,0.0048
"2029-01-14 15:00",5.18,36.12,347.3,86.4,99.6,0.4,4.129,41.4,35.8,0.0048
"2029-01-14 16:00",4.25,4.05,342.6,91.8,99.6,0.4,4.081,41,4,0.0047
"2029-01-14 17:00",3.68,0,339.72,95.2,99.6,0.4,4.033,40.7,0,0.0047
"2029-01-14 18:00",3.38,0,338.16,96.9,99.6,0.4,3.986,40.4,0,0.0047
"2029-01-14 19:00",3.1,0,336.73,98.5,99.6,0.4,3.938,40.1,0,0.0047
"2029-01-14 20:00",2.84,0,335.37,99.6,99.6,0.3,3.891,39.7,0,0.0047
"2029-01-14 21:00",2.61,0,333.96,99.6,99.6,0.3,3.844,39.4,0,0.0046
"2029-01-14 22:00",2.39,0,332.66,99.6,99.6,0.3,3.797,39,0,0.0045
"2029-01-14 23:00",2.19,0,331.47,99.6,99.6,0.3,3.75,38.6,0,0.0045
"2029-01-15 00:00",1.57,0,325.29,99.6,99.6,0.3,4.251,38.3,0,0.0043
"2029-01-15 01:00",1.45,0,324.56,99.6,99.6,0.3,4.197,37.9,0,0.0042
"2029-01-15 02:00",1.34,0,323.92,99.6,99.6,0.2,4.144,37.5,0,0.0042
"2029-01-15 03:00",1.24,0,323.35,99.6,99.6,0.2,4.091,37.1,0,0.0042
"2029-01-15 04:00",1.16,0,322.84,99.6,99.6,0.2,4.038,36.6,0,0.0041
"2029-01-15 05:00",1.08,0,322.39,99.6,99.6,0.2,3.986,36.2,0,0.0041
"2029-01-15 06:00",1.01,0,321.99,99.6,99.6,0.2,3.933,35.8,0,0.0041
"2029-01-15 07:00",0.95,0,321.64,99.6,99.6,0.2,3.881,35.3,0,0.0041
"2029-01-15 08:00",0.51,0,319.07,99.6,99.6,0.1,3.83,34.8,0,0.0039
"2029-01-15 09:00",2.41,30.6,329.32,94.2,99.6,0.1,3.778,34.4,30.2,0.0043
"2029-01-15 10:00",3.63,58.01,335.15,86,99.6,0.1,3.727,33.9,57.5,0.0043
"2029-01-15 11:00",4.61,76.03,339.84,79.9,99.6,0.1,3.676,33.4,75.5,0.0042
"2029-01-15 12:00",5.24,85.96,342.85,76.1,99.7,0.1,3.486,32.9,85.2,0.0042
"2029-01-15 13:00",5.46,84.5,343.86,74.6,99.7,0.1,3.296,32.4,83.6,0.0042
"2029-01-15 14:00",5.24,70.81,342.73,75.4,99.7,0.1,3.106,31.9,69.6,0.0042
"2029-01-15 15:00",4.61,44.79,339.53,78.5,99.7,0.1,2.917,31.3,43.5,0.0042
"2029-01-15 16:00",3.6,6.1,334.57,83.8,99.8,0.1,2.728,30.6,6,0.0041
"2029-01-15 17:00",2.95,0,331.35,87.4,99.8,0.1,2.54,29.8,0,0.0041
"2029-01-15 18:00",2.61,0,329.61,89.1,99.8,0.1,2.352,28.8,0,0.0041
"2029-01-15 19:00",2.29,0,328.03,90.7,99.8,0.1,2.165,27.7,0,0.0041
"2029-01-15 20:00",2,0,326.59,92.2,99.9,0.1,1.979,26.4,0,0.0041
"2029-01-15 21:00",1.74,0,325.27,93.5,99.9,0.1,1.794,24.9,0,0.004
"2029-01-15 22:00",1.5,0,324.06,94.6,99.9,0,1.611,22.9,0,0.004
"2029-01-15 23:00",1.28,0,322.94,95.7,99.9,0,1.529,20.5,0,0.004
"2029-01-16 00:00",0.44,0,295.06,98.2,100,0,1.795,17.2,0,0.0039
"2029-01-16 01:00",0.33,0,294.51,98.5,100,0,1.447,13,0,0.0038
"2029-01-16 02:00",0.23,0,293.99,98.6,100.1,0,1.22,7.3,0,0.0038
"2029-01-16 03:00",0.14,0,293.53,98.6,100.1,0,1.043,359.1,0,0.0038
"2029-01-16 04:00",0.06,0,293.11,98.5,100.1,0,0.825,347.2,0,0.0038
"2029-01-16 05:00",-0.01,0,292.73,98.5,100.1,0,0.752,330.4,0,0.0037
"2029-01-16 06:00",-0.08,0,292.39,98.5,100.2,0,0.714,309.5,0,0.0037
"2029-01-16 07:00",-0.13,0,292.09,98.5,100.2,0,0.768,289,0,0.0037
"2029-01-16 08:00",-0.53,0,290.13,99.5,100.2,0,0.899,273.1,0,0.0036
"2029-01-16 09:00",0,58.05,292.6,96.8,100.2,0,1.08,261.9,42.1,0.0037
"2029-01-16 10:00",1.35,110.84,298.33,87.5,100.3,0,1.291,254.2,84.9,0.0037
"2029-01-16 11:00",2.45,147.12,303.07,80.5,100.3,0,1.519,248.8,115,0.0036
"2029-01-16 12:00",3.21,160.82,306.5,76.6,100.3,0,1.335,251.7,127.4,0.0037
"2029-01-16 13:00",3.58,153.21,308.21,74.9,100.3,0,1.155,255.4,120.5,0.0037
"2029-01-16 14:00",3.53,124.78,308.05,75.6,100.3,0,0.984,260.5,95.1,0.0037
"2029-01-16 15:00",3.08,77.26,306.09,78.4,100.4,0,0.824,267.8,54.8,0.0037
"2029-01-16 16:00",2.27,11.83,302.6,83.4,100.4,0,0.686,278.3,11.5,0.0037
"2029-01-16 17:00",1.81,0,300.62,86.6,100.4,0,0.544,293.7,0,0.0037
"2029-01-16 18:00",1.67,0,300.06,87.9,100.4,0,0.499,314,0,0.0038
"2029-01-16 19:00",1.55,0,299.62,89,100.4,0,0.523,335.7,0,0.0038
"2029-01-16 20:00",1.46,0,299.29,90,100.5,0,0.631,353.5,0,0.0038
"2029-01-16 21:00",1.39,0,299.06,90.9,100.5,0,0.756,6.1,0,0.0038
"2029-01-16 22:00",1.35,0,298.91,91.6,100.5,0,0.887,14.6,0,0.0038
"2029-01-16 23:00",1.31,0,298.84,92.2,100.5,0,1.056,20.6,0,0.0038
"2029-01-17 00:00",1.95,0,309.14,93.4,100.6,0,0.781,25.3,0,0.0041
"2029-01-17 01:00",1.84,0,308.72,94.6,100.7,0,0.893,28.5,0,0.0041
"2029-01-17 02:00",1.75,0,308.36,95.6,100.7,0,1.008,30.9,0,0.0041
"2029-01-17 03:00",1.66,0,308.05,96.6,100.7,0,1.124,32.9,0,0.0041
"2029-01-17 04:00",1.58,0,307.78,97.6,100.7,0,1.241,34.4,0,0.0041
"2029-01-17 05:00",1.52,0,307.54,98.5,100.8,0,1.359,35.7,0,0.0041
"2029-01-17 06:00",1.46,0,307.33,99.3,100.8,0,1.478,36.8,0,0.0042
"2029-01-17 07:00",1.4,0,307.08,99.6,100.8,0,1.597,37.7,0,0.0042
"2029-01-17 08:00",1.05,0,305.09,99.6,100.8,0,1.716,38.5,0,0.004
"2029-01-17 09:00",2.56,63.65,312.53,93,100.8,0,1.836,39.2,40.2,0.0042
"2029-01-17 10:00",3.68,118.32,317.68,86.3,100.9,0,1.956,39.9,85.4,0.0042
"2029-01-17 11:00",4.57,153.84,321.85,81.4,100.9,0,2.076,40.4,116.2,0.0042
"2029-01-17 12:00",5.15,163.49,324.47,77.9,100.9,0,2.197,40.7,128.8,0.0042
"2029-01-17 13:00",5.36,151.48,325.4,76.5,100.8,0,2.317,40.9,121.7,0.0042
"2029-01-17 14:00",5.18,120.11,324.52,77.1,100.8,0,2.437,41.2,96.5,0.0042
"2029-01-17 15:00",4.63,72.78,321.89,79.8,100.8,0,2.557,41.4,57.2,0.0042
"2029-01-17 16:00",3.75,12.26,317.76,84.6,100.8,0,2.678,41.6,11.8,0.0042
"2029-01-17 17:00",3.16,0,315,87.9,100.8,0,2.798,41.8,0,0.0042
"2029-01-17 18:00",2.88,0,313.68,89.3,100.8,0,2.919,41.9,0,0.0041
"2029-01-17 19:00",2.63,0,312.48,90.5,100.8,0.1,3.039,42.1,0,0.0041
"2029-01-17 20:00",2.41,0,311.4,91.6,100.8,0.1,3.159,42.2,0,0.0041
"2029-01-17 21:00",2.2,0,310.42,92.6,100.7,0.1,3.28,42.4,0,0.0041
"2029-01-17 22:00",2.02,0,309.52,93.5,100.7,0.1,3.4,42.5,0,0.0041
"2029-01-17 23:00",1.85,0,308.7,94.2,100.7,0.1,3.521,42.6,0,0.0041
"2029-01-18 00:00",0.98,0,320.52,94.1,100.7,0.1,4.161,42.7,0,0.0038
"2029-01-18 01:00",0.92,0,320.21,94.1,100.6,0.1,4.299,42.8,0,0.0038
"2029-01-18 02:00",0.87,0,319.93,94,100.6,0.1,4.437,42.9,0,0.0038
"2029-01-18 03:00",0.83,0,319.67,94,100.6,0.1,4.575,43,0,0.0038
"2029-01-18 04:00",0.79,0,319.43,93.8,100.6,0.1,4.712,43,0,0.0038
"2029-01-18 05:00",0.76,0,319.21,93.7,100.6,0.1,4.85,43.1,0,0.0037
"2029-01-18 06:00",0.73,0,319.02,93.5,100.6,0.1,4.988,43.2,0,0.0037
"2029-01-18 07:00",0.7,0,318.83,93.3,100.6,0.1,5.126,43.3,0,0.0037
"2029-01-18 08:00",0.51,0,317.91,94.2,100.5,0.1,5.264,43.3,0,0.0037
"2029-01-18 09:00",1.04,22.49,320.3,90.3,100.5,0.2,5.402,43.4,22.5,0.0037
"2029-01-18 10:00",1.71,38.48,323.39,85.7,100.5,0.2,5.54,43.4,38.5,0.0037
"2029-01-18 11:00",2.25,46.07,325.86,82.1,100.5,0.2,5.677,43.5,46.1,0.0037
"2029-01-18 12:00",2.6,52.02,327.67,80.8,100.5,0.2,5.623,43.5,52,0.0037
"2029-01-18 13:00",2.74,51.26,328.46,80.7,100.4,0.2,5.569,43.5,51.3,0.0037
"2029-01-18 14:00",2.66,43.31,328.18,81.8,100.4,0.2,5.514,43.4,43.3,0.0037
"2029-01-18 15:00",2.36,28.13,326.89,84.3,100.4,0.2,5.46,43.4,28.1,0.0038
"2029-01-18 16:00",1.88,5.62,324.73,88,100.3,0.1,5.406,43.4,5.6,0.0038
"2029-01-18 17:00",1.58,0,323.46,90.6,100.3,0.1,5.351,43.4,0,0.0038
"2029-01-18 18:00",1.5,0,323.17,91.9,100.3,0.1,5.297,43.4,0,0.0039
"2029-01-18 19:00",1.42,0,322.93,93.2,100.3,0.1,5.243,43.3,0,0.0039
"2029-01-18 20:00",1.35,0,322.75,94.4,100.2,0.1,5.189,43.3,0,0.0039
"2029-01-18 21:00",1.29,0,322.61,95.5,100.2,0.1,5.134,43.3,0,0.004
"2029-01-18 22:00",1.25,0,322.51,96.6,100.2,0.1,5.08,43.3,0,0.004
"2029-01-18 23:00",1.21,0,322.44,97.6,100.1,0.1,5.026,43.2,0,0.004
"2029-01-19 00:00",1.94,0,331.34,99.1,100,0.1,4.149,43.2,0,0.0043
"2029-01-19 01:00",1.81,0,330.64,99.6,100,0.1,4.104,43.2,0,0.0043
"2029-01-19 02:00",1.69,0,329.94,99.6,99.9,0.1,4.058,43.2,0,0.0043
"2029-01-19 03:00",1.59,0,329.32,99.6,99.9,0.1,4.013,43.1,0,0.0042
"2029-01-19 04:00",1.5,0,328.77,99.6,99.9,0.1,3.968,43.1,0,0.0042
"2029-01-19 05:00",1.41,0,328.28,99.6,99.9,0.1,3.922,43.1,0,0.0042
"2029-01-19 06:00",1.34,0,327.85,99.6,99.8,0.1,3.877,43.1,0,0.0042
"2029-01-19 07:00",1.28,0,327.47,99.6,99.8,0.1,3.832,43,0,0.0042
"2029-01-19 08:00",0.89,0,325.19,99.6,99.8,0.1,3.786,43,0,0.004
"2029-01-19 09:00",2.38,37.86,334.08,99.6,99.7,0.1,3.741,43,36.7,0.0045
"2029-01-19 10:00",3.72,70.61,341.25,94,99.7,0.1,3.696,43,68.8,0.0047
"2029-01-19 11:00",4.8,93.2,346.73,87.7,99.7,0.1,3.651,42.9,90.9,0.0047
"2029-01-19 12:00",5.53,99.31,350.34,83.3,99.7,0.1,3.703,42.7,97.4,0.0047
"2029-01-19 13:00",5.83,92.49,351.87,81.4,99.7,0.1,3.755,42.5,91,0.0047
"2029-01-19 14:00",5.7,74.02,351.15,82.1,99.6,0.1,3.808,42.3,72.9,0.0047
"2029-01-19 15:00",5.13,45.8,348.26,85.3,99.6,0.2,3.86,42.1,45,0.0047
"2029-01-19 16:00",4.17,9.53,343.47,91,99.6,0.2,3.913,41.9,9.4,0.0047
"2029-01-19 17:00",3.47,0,340,95.5,99.6,0.2,3.966,41.7,0,0.0047
"2029-01-19 18:00",3.17,0,338.47,97.4,99.6,0.2,4.018,41.5,0,0.0047
"2029-01-19 19:00",2.9,0,337.12,99.2,99.6,0.3,4.071,41.4,0,0.0047
"2029-01-19 20:00",2.66,0,335.73,99.6,99.6,0.3,4.124,41.2,0,0.0046
"2029-01-19 21:00",2.44,0,334.44,99.6,99.6,0.3,4.177,41,0,0.0045
"2029-01-19 22:00",2.25,0,333.3,99.6,99.5,0.3,4.23,40.8,0,0.0045
"2029-01-19 23:00",2.08,0,332.28,99.6,99.5,0.4,4.282,40.7,0,0.0044
"2029-01-20 00:00",1.84,0,333.07,99.6,99.4,0.4,4.701,40.5,0,0.0043
"2029-01-20 01:00",1.73,0,332.38,99.6,99.4,0.4,4.758,40.4,0,0.0043
"2029-01-20 02:00",1.62,0,331.77,99.6,99.4,0.4,4.815,40.2,0,0.0043
"2029-01-20 03:00",1.53,0,331.23,99.6,99.4,0.5,4.873,40.1,0,0.0043
"2029-01-20 04:00",1.46,0,330.76,99.6,99.4,0.5,4.93,39.9,0,0.0042
"2029-01-20 05:00",1.38,0,330.33,99.6,99.4,0.5,4.988,39.8,0,0.0042
"2029-01-20 06:00",1.32,0,329.96,99.6,99.4,0.5,5.046,39.7,0,0.0042
"2029-01-20 07:00",1.27,0,329.63,99.6,99.3,0.6,5.103,39.5,0,0.0042
"2029-01-20 08:00",0.96,0,327.77,99.7,99.3,0.6,5.161,39.4,0,0.0041
"2029-01-20 09:00",3.47,13.75,342.24,95.3,99.3,0.6,5.218,39.3,13.7,0.0047
"2029-01-20 10:00",4.45,23.54,347.11,88.8,99.3,0.6,5.276,39.1,23.5,0.0047
"2029-01-20 11:00",5.21,28.62,350.91,84.1,99.3,0.7,5.334,39,28.6,0.0047
"2029-01-20 12:00",5.67,36.14,352.96,80.2,99.3,0.6,5.377,38.8,36.1,0.0046
"2029-01-20 13:00",5.77,39.25,353.19,78.4,99.4,0.6,5.421,38.6,39.3,0.0045
"2029-01-20 14:00",5.49,36.2,351.49,78.6,99.4,0.6,5.464,38.4,36.2,0.0044
"2029-01-20 15:00",4.84,25.7,347.92,81,99.4,0.6,5.508,38.2,25.7,0.0044
"2029-01-20 16:00",3.86,6.57,342.75,85.3,99.5,0.6,5.552,38.1,6.6,0.0043
"2029-01-20 17:00",3.07,0,338.6,88.6,99.5,0.5,5.596,37.9,0,0.0042
"2029-01-20 18:00",2.64,0,336.21,89.8,99.5,0.5,5.64,37.7,0,0.0041
"2029-01-20 19:00",2.24,0,333.97,90.8,99.5,0.5,5.683,37.5,0,0.0041
"2029-01-20 20:00",1.87,0,331.87,91.6,99.6,0.5,5.727,37.3,0,0.004
"2029-01-20 21:00",1.52,0,329.89,92.2,99.6,0.5,5.771,37.2,0,0.0039
"2029-01-20 22:00",1.19,0,328.02,92.7,99.6,0.4,5.816,37,0,0.0039
"2029-01-20 23:00",0.88,0,326.25,93,99.7,0.4,5.86,36.8,0,0.0038
"2029-01-21 00:00",-1.2,0,266.68,97.6,99.8,0.4,5.963,36.7,0,0.0034
"2029-01-21 01:00",-1.31,0,266.05,96.6,99.8,0.4,6.007,36.5,0,0.0033
"2029-01-21 02:00",-1.4,0,265.45,95.3,99.8,0.3,6.052,36.3,0,0.0033
"2029-01-21 03:00",-1.49,0,264.88,93.9,99.9,0.3,6.097,36.2,0,0.0032
"2029-01-21 04:00",-1.56,0,264.35,92.5,99.9,0.3,6.142,36,0,0.0031
"2029-01-21 05:00",-1.63,0,263.84,91,99.9,0.3,6.187,35.9,0,0.0031
"2029-01-21 06:00",-1.69,0,263.36,89.4,100,0.3,6.231,35.7,0,0.003
"2029-01-21 07:00",-1.74,0,262.9,87.7,100,0.2,6.276,35.6,0,0.0029
"2029-01-21 08:00",-2.02,0.08,261.57,87.5,100,0.2,6.321,35.4,0.1,0.0029
"2029-01-21 09:00",0.01,67.11,269.2,73.6,100,0.2,6.366,35.3,45.6,0.0028
"2029-01-21 10:00",1,125.07,272.84,67,100.1,0.2,6.411,35.1,90.3,0.0027
"2029-01-21 11:00",1.78,166.91,275.65,61.8,100.1,0.2,6.457,35,121.3,0.0027
"2029-01-21 12:00",2.26,186.37,277.46,59,100.2,0.1,6.469,35,134.3,0.0026
"2029-01-21 13:00",2.4,182.38,277.88,57.7,100.2,0.1,6.481,35.1,126.8,0.0026
"2029-01-21 14:00",2.18,153.97,276.83,58,100.3,0.1,6.494,35.1,100,0.0026
"2029-01-21 15:00",1.59,101.68,274.35,59.8,100.3,0.1,6.506,35.1,52.5,0.0025
"2029-01-21 16:00",0.7,26.16,270.65,63,100.3,0.1,6.519,35.2,20,0.0025
"2029-01-21 17:00",-0.02,0,267.68,65.5,100.4,0.1,6.531,35.2,0,0.0025
"2029-01-21 18:00",-0.37,0,266.16,66.4,100.4,0.1,6.543,35.2,0,0.0024
"2029-01-21 19:00",-0.7,0,264.75,67.2,100.5,0.1,6.556,35.3,0,0.0024
"2029-01-21 20:00",-1,0,263.44,67.8,100.5,0.1,6.568,35.3,0,0.0024
"2029-01-21 21:00",-1.28,0,262.21,68.4,100.6,0.1,6.581,35.3,0,0.0024
"2029-01-21 22:00",-1.54,0,261.07,68.8,100.6,0.1,6.593,35.3,0,0.0023
"2029-01-21 23:00",-1.78,0,259.98,69.1,100.7,0.1,6.606,35.4,0,0.0023
"2029-01-22 00:00",-3,0,232.61,75.3,100.9,0.1,6.686,35.4,0,0.0023
"2029-01-22 01:00",-3.1,0,232.12,74.8,100.9,0.1,6.698,35.4,0,0.0022
"2029-01-22 02:00",-3.19,0,231.67,74.3,101,0.1,6.711,35.5,0,0.0022
"2029-01-22 03:00",-3.27,0,231.25,73.8,101,0.1,6.724,35.5,0,0.0022
"2029-01-22 04:00",-3.34,0,230.86,73.1,101.1,0,6.736,35.5,0,0.0021
"2029-01-22 05:00",-3.41,0,230.5,72.4,101.1,0,6.749,35.6,0,0.0021
"2029-01-22 06:00",-3.47,0,230.16,71.7,101.2,0,6.761,35.6,0,0.0021
"2029-01-22 07:00",-3.52,0,229.84,70.9,101.2,0,6.774,35.6,0,0.0021
"2029-01-22 08:00",-3.77,0.61,228.84,71.2,101.2,0,6.786,35.7,0.6,0.002
"2029-01-22 09:00",-2.38,111.11,233.43,63.2,101.3,0,6.799,35.7,52.1,0.002
"2029-01-22 10:00",-1.33,201.31,236.91,57.6,101.3,0,6.812,35.7,69.7,0.002
"2029-01-22 11:00",-0.49,263.06,239.68,53.3,101.4,0,6.824,35.8,79.5,0.0019
"2029-01-22 12:00",0.06,288.16,241.56,50.9,101.4,0,6.787,35.7,83.1,0.0019
"2029-01-22 13:00",0.27,277.14,242.25,49.9,101.4,0,6.749,35.7,81.7,0.0019
"2029-01-22 14:00",0.12,230.45,241.67,50.2,101.4,0,6.712,35.6,75.1,0.0019
"2029-01-22 15:00",-0.38,150.78,239.86,51.8,101.5,0,6.674,35.6,61.7,0.0019
"2029-01-22 16:00",-1.18,40.88,236.99,54.6,101.5,0,6.637,35.6,30.3,0.0019
"2029-01-22 17:00",-1.82,0,234.7,56.9,101.5,0,6.6,35.5,0,0.0019
"2029-01-22 18:00",-2.08,0,233.75,57.7,101.5,0,6.562,35.5,0,0.0019
"2029-01-22 19:00",-2.32,0,232.89,58.4,101.5,0,6.525,35.5,0,0.0018
"2029-01-22 20:00",-2.53,0,232.11,59,101.5,0,6.487,35.4,0,0.0018
"2029-01-22 21:00",-2.72,0,231.4,59.5,101.5,0,6.45,35.4,0,0.0018
"2029-01-22 22:00",-2.89,0,230.75,59.9,101.6,0,6.412,35.4,0,0.0018
"2029-01-22 23:00",-3.04,0,230.16,60.3,101.6,0,6.375,35.3,0,0.0018
"2029-01-23 00:00",-3.52,0,220.42,63.6,101.6,0,6.155,35.3,0,0.0018
"2029-01-23 01:00",-3.61,0,220.08,63.6,101.6,0,6.118,35.2,0,0.0018
"2029-01-23 02:00",-3.69,0,219.78,63.6,101.6,0,6.082,35.2,0,0.0018
"2029-01-23 03:00",-3.75,0,219.5,63.6,101.6,0,6.046,35.2,0,0.0018
"2029-01-23 04:00",-3.81,0,219.25,63.5,101.7,0,6.009,35.1,0,0.0018
"2029-01-23 05:00",-3.87,0,219.02,63.4,101.7,0,5.973,35.1,0,0.0018
"2029-01-23 06:00",-3.92,0,218.81,63.2,101.7,0,5.937,35,0,0.0018
"2029-01-23 07:00",-3.96,0,218.61,63.1,101.7,0,5.9,35,0,0.0018
"2029-01-23 08:00",-4.15,1.59,217.92,63.6,101.7,0,5.864,34.9,1.6,0.0017
"2029-01-23 09:00",-2.79,123.71,222.33,57.1,101.7,0,5.828,34.9,57.4,0.0017
"2029-01-23 10:00",-1.92,219.6,225.14,53.2,101.8,0,5.791,34.9,75.5,0.0017
"2029-01-23 11:00",-1.23,282.97,227.36,50.3,101.8,0,5.755,34.8,85.1,0.0017
"2029-01-23 12:00",-0.8,309.44,228.8,48.5,101.8,0,5.735,34.8,88.7,0.0017
"2029-01-23 13:00",-0.65,297.46,229.26,47.8,101.7,0,5.715,34.8,87.2,0.0017
"2029-01-23 14:00",-0.81,247.7,228.69,48.2,101.7,0,5.696,34.8,80.1,0.0017
"2029-01-23 15:00",-1.26,163.14,227.13,49.7,101.7,0,5.676,34.8,65.9,0.0017
"2029-01-23 16:00",-1.98,47.03,224.7,52.2,101.7,0,5.656,34.8,33.8,0.0017
"2029-01-23 17:00",-2.57,0,222.72,54.3,101.7,0,5.636,34.8,0,0.0017
"2029-01-23 18:00",-2.81,0,221.91,55.1,101.7,0,5.616,34.8,0,0.0017
"2029-01-23 19:00",-3.02,0,221.16,55.8,101.7,0,5.597,34.8,0,0.0017
"2029-01-23 20:00",-3.22,0,220.47,56.4,101.7,0,5.577,34.8,0,0.0017
"2029-01-23 21:00",-3.4,0,219.84,57,101.6,0,5.557,34.8,0,0.0017
"2029-01-23 22:00",-3.57,0,219.26,57.5,101.6,0,5.537,34.8,0,0.0017
"2029-01-23 23:00",-3.73,0,218.73,58,101.6,0,5.518,34.8,0,0.0016
"2029-01-24 00:00",-3.89,0,214.21,56.1,101.5,0,5.58,34.8,0,0.0016
"2029-01-24 01:00",-3.97,0,213.95,56.2,101.5,0,5.56,34.8,0,0.0016
"2029-01-24 02:00",-4.03,0,213.72,56.3,101.5,0,5.539,34.9,0,0.0016
"2029-01-24 03:00",-4.08,0,213.51,56.3,101.5,0,5.519,34.9,0,0.0016
"2029-01-24 04:00",-4.13,0,213.31,56.3,101.5,0,5.499,34.9,0,0.0016
"2029-01-24 05:00",-4.18,0,213.14,56.3,101.4,0,5.479,34.9,0,0.0015
"2029-01-24 06:00",-4.22,0,212.98,56.3,101.4,0,5.459,34.9,0,0.0015
"2029-01-24 07:00",-4.25,0,212.83,56.2,101.4,0,5.439,34.9,0,0.0015
"2029-01-24 08:00",-4.4,3.16,212.34,56.6,101.4,0,5.419,34.9,3.1,0.0015
"2029-01-24 09:00",-2.35,135.78,218.87,48.4,101.4,0,5.399,34.9,62.3,0.0015
"2029-01-24 10:00",-1.77,238.65,220.71,46.2,101.4,0,5.379,34.9,81.5,0.0015
"2029-01-24 11:00",-1.33,306.45,222.09,44.6,101.4,0,5.359,34.9,91.5,0.0015
"2029-01-24 12:00",-1.1,326.42,222.96,44.3,101.4,0,5.327,34.9,93,0.0015
"2029-01-24 13:00",-1.1,305.85,223.06,44.8,101.4,0,5.296,34.9,89,0.0015
"2029-01-24 14:00",-1.35,248.53,222.36,46.1,101.4,0,5.265,34.9,79.8,0.0016
